"Área de Ponderação","Cód. UF","UF","Cod_meso","Mesorregião","Cód. Microrregião","Microrregião","Cód_RM","Região Metropolitana","Cód. Município","Município","Domicílios particulares permanentes-DPP","DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário","DPP com lixo coletado em caçamba de serviço de limpeza","DPP com lixo queimado na propriedade","DPP com lixo enterrado na propriedade","DPP com lixo jogado em terreno baldio ou logradouro","DPP com lixo jogado em rio, lago ou mar","DPP SEM energia elétrica","DPP do tipo casa próprios e em aquisição","DPP do tipo casa alugados","DPP do tipo casa cedidos por empregador","DPP com outra forma de destino do lixo e outra forma de abastecimento de água","Moradores em DPP próprios e em aquisição","Moradores em DPP alugados","Moradores em DPP cedidos por empregador","Moradores em DPP com outra condição de ocupação (não são próprios, alugados, nem cedidos)","Moradores em DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário","Moradores em DPP SEM energia elétrica","Pessoas responsáveis, do sexo feminino","Pessoas responsáveis, do sexo masculino","Pessoas Residentes","Pessoas Residentes e cor ou raça - branca","Pessoas Residentes e cor ou raça - preta","Pessoas Residentes e cor ou raça - amarela","Pessoas Residentes e cor ou raça - parda","Pessoas Residentes e cor ou raça - indígena","Pessoas residentes em  DPP","Responsáveis pelos domicílios particulares","Cônjuges ou companheiros(as) em domi. partic.","Filhos(as) do responsável e do cônjuge em domi. partic.","Filhos(as) somente do responsável em domi. partic.","Enteados(as) em domi. partic.","Genros ou noras em domi. partic.","Pais, mães, padrastos ou madrastas em domi. partic.","Sogros (as) em domi. partic.","Netos(as) em domi. partic.","Bisnetos(as) em domi. partic.","Irmãos ou irmãs em domi. partic.","Avôs ou avós em domi. partic.","Outros parentes em domi. partic.","Agregados(as) em  domi. partic.","Conviventes em domi. partic.","Total de domicílios particulares improvisados","Total do rendimento nominal mensal dos domi. partic.","Total do rendimento nominal mensal dos domi. partic. improvisados","Domicílios particulares sem rendimento nominal mensal domiciliar per capita","DPP alugados – Não existe iluminação pública","DPP alugados – Não existe pavimentação","DPP próprios – Existe esgoto a céu aberto","DPP alugados – Existe esgoto a céu aberto","DPP que não tinham banheiro ou sanitário – Não existe iluminação pública","DPP que não tinham banheiro ou sanitário – Não existe pavimentação","DPP que não tinham banheiro ou sanitário – Não existe calçada","DPP que não tinham banheiro ou sanitário – Não existe meio-fio/guia","DPP que não tinham banheiro ou sanitário – Não existe bueiro/boca-de-lobo","DPP que não tinham banheiro ou sanitário – Não existe rampa para cadeirante","DPP que não tinham banheiro ou sanitário – Não existe arborização","DPP que não tinham banheiro ou sanitário – Existe esgoto a céu aberto","DPP que não tinham banheiro ou sanitário – Existe lixo acumulado nos logradouros","DPP com moradia adequada – Existe identificação do logradouro","DPP com moradia adequada – Não existe identificação do logradouro","DPP com moradia semi-adequada – Existe identificação do logradouro","DPP com moradia semi-adequada – Não existe identificação do logradouro","DPP com moradia inadequada –  Existe identificação do logradouro","DPP com moradia inadequada – Não existe identificação do logradouro","Moradia Adequada_V202eV203","Moradia Semi-Adequada_V204eV205","Moradia Inadequada_V206eV207","DOMICILIOS PRECARIOS","COABITACAO","ONUS EXCESSIVO","ADENSAMENTO","DEFICIT TOTAL"
"3550308005287","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14297","10","341","3","0","25","0","6","286","2755","100","0","1702","9056","308","2642","28","16","5993","8315","48384","25744","3336","641","18624","34","48243","14308","9118","11610","6024","724","556","954","178","2080","73","1067","37","1177","71","222","11","34287422","18206","839","21","30","152","33","0","0","1","0","0","3","0","0","2","11091","831","286","6","0","0","11922","292","0","45","1033","933","336","2346"
"3550308005288","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8749","9","249","32","1","2","0","47","35","1642","30","9","127","5288","87","17","26","165","3399","5353","30497","11340","2749","258","16135","15","30494","8752","6013","8445","3489","503","237","447","53","1017","15","720","14","652","31","105","3","11870284","1100","734","150","96","356","75","0","0","0","0","5","8","0","0","0","5658","1316","752","319","1","3","6974","1071","4","57","652","497","177","1383"
"3550308005289","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","7773","9","740","4","0","1","0","5","86","1614","33","1","433","5023","126","33","22","17","3427","4348","27154","9570","2341","154","15054","33","27148","7775","4900","6980","3985","403","245","423","68","921","10","650","14","566","30","176","2","10482672","1450","781","148","134","347","29","5","5","6","5","7","8","5","2","2","3109","1972","1252","755","1","0","5081","2007","1","62","444","484","258","1249"
"3550308005290","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9194","4","1641","4","2","25","0","6","53","1269","34","19","364","4189","144","77","8","21","3696","5501","32966","10842","3042","188","18868","26","32944","9197","6314","9503","4003","554","230","372","77","1075","16","634","21","707","38","196","3","10860149","1020","669","108","97","821","82","0","0","0","0","1","1","1","0","0","1322","729","1484","1295","1","0","2051","2779","1","54","611","345","169","1180"
"3550308005291","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11259","12","119","0","0","4","0","10","65","2743","30","1","343","8571","92","228","43","34","4807","6456","38010","15064","3054","251","19614","27","38005","11263","7247","9485","4769","630","299","683","90","1343","36","1015","18","918","69","143","4","16282837","2610","1032","72","40","154","51","1","1","1","1","3","8","1","0","0","8613","528","470","48","1","0","9141","518","1","0","828","563","288","1679"
"3550308005292","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13016","7","575","1","0","1","3","3","95","2936","38","1","584","9138","121","1028","18","14","5978","7039","43382","17226","3991","261","21889","15","43381","13017","8086","10508","5623","624","322","903","98","1625","17","1252","47","976","55","216","1","18669575","1200","1225","40","19","358","89","0","0","0","0","5","6","0","0","1","8767","1071","596","55","1","0","9838","651","1","32","1081","856","312","2280"
"3550308005293","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11536","6","1267","1","0","7","6","10","90","2703","28","12","453","8632","96","1663","15","32","4362","7178","39275","15303","3933","293","19695","51","39267","11540","7641","10255","4858","579","303","541","108","1319","32","919","14","925","73","162","4","16955155","2220","695","122","63","509","87","0","1","1","1","6","6","1","0","0","8367","1083","1158","697","10","1","9450","1855","11","24","735","368","496","1623"
"3550308005294","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9221","6","319","0","0","1","0","3","34","2182","6","0","315","6711","21","1173","12","6","4151","5075","30664","12626","3334","185","14498","21","30656","9226","5755","7393","4169","403","262","521","90","1185","37","701","12","672","66","155","5","14445721","3850","549","26","11","165","75","0","0","0","0","2","4","3","1","0","6820","420","115","7","0","0","7240","122","0","0","481","419","317","1217"
"3550308005295","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9933","1","603","0","0","0","1","3","612","1693","13","6","7740","5683","53","95","3","12","3998","5936","33438","14458","2632","139","16190","16","33433","9934","6505","8692","4213","526","277","488","104","1191","12","630","16","663","63","122","1","16665702","510","537","28","17","743","97","0","0","0","0","0","1","0","0","0","8409","274","492","7","0","6","8683","499","6","0","677","361","409","1448"
"3550308005296","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15292","3","759","0","1","1","12","5","174","3545","39","2","3546","11419","113","292","13","13","7819","7479","50889","21644","4957","391","23826","71","50875","15298","9363","12083","6391","541","404","1399","117","1782","38","1748","51","1280","118","249","6","22878465","7200","1628","14","20","324","76","0","0","0","0","0","2","0","0","0","11219","888","894","132","0","0","12107","1026","0","120","782","821","396","2119"
"3550308005297","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8526","4","548","0","0","1","2","8","134","1776","25","0","2511","5827","75","174","10","23","3872","4660","29244","12526","2284","236","14177","21","29235","8532","5438","7398","3623","465","268","619","89","1144","31","806","19","598","48","164","6","15013557","3922","422","16","9","176","95","0","0","1","1","1","3","2","0","0","5837","466","821","45","0","0","6303","866","0","34","513","449","135","1130"
"3550308005298","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","388","1","121","4","0","0","0","0","4","32","7","0","18","121","22","4","1","0","175","211","1390","634","110","13","602","15","1374","386","255","293","228","35","13","26","4","46","0","30","1","37","3","13","0","466880","0","35","5","21","0","0","0","1","1","1","1","1","1","0","0","54","85","155","88","0","3","139","243","3","5","20","4","0","29"
"3550308005299","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","7846","1","1077","1","0","199","2","2","72","1233","41","0","408","4103","148","1021","1","7","3595","4256","26923","12657","2195","294","11740","22","26895","7850","4834","6429","3507","219","263","769","96","955","12","854","32","575","266","233","8","13641255","13860","454","54","165","269","51","0","0","0","0","0","0","0","0","0","4219","1839","743","98","1","0","6058","841","1","358","699","139","203","1399"
"3550308005300","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8776","5","858","10","0","0","0","18","91","1346","69","2","508","4435","219","547","13","59","4431","4350","31315","12341","2433","238","16266","36","31184","8777","5800","8109","3697","489","276","900","86","1006","19","1134","27","694","47","110","1","12286252","0","746","180","647","2843","522","1","3","4","4","5","5","1","2","0","3705","1211","2090","1745","3","1","4916","3835","4","69","768","349","168","1355"
"3550308005301","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8564","10","349","1","1","0","1","39","86","1294","52","2","495","4175","173","144","31","169","4068","4498","29959","12677","2598","342","14284","53","29926","8563","5569","7542","3456","503","259","894","96","1027","31","1123","51","679","33","100","1","11730133","1100","982","106","437","2446","437","0","3","9","3","9","9","3","2","3","3703","924","2178","1216","0","2","4627","3394","2","28","466","99","84","677"
"3550308005302","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8162","15","227","6","0","1","0","11","75","1045","28","2","289","3506","100","87","36","32","4040","4126","28757","11008","2190","109","15425","23","28743","8165","5374","7704","3728","440","245","621","68","971","22","719","10","559","36","89","4","9867089","1400","789","75","813","4514","791","3","14","14","14","15","15","14","11","0","1051","1115","1640","4002","0","4","2166","5642","4","65","515","282","116","977"
"3550308005303","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","5920","3","316","43","1","31","0","3","62","1100","55","5","246","3162","195","654","8","14","2579","3339","20294","7890","1803","128","10452","14","20286","5918","3795","5313","2334","334","173","392","53","757","13","572","15","445","19","147","0","8452133","0","367","188","217","447","158","0","0","0","0","1","2","1","0","1","3104","657","1010","452","0","3","3761","1462","3","0","357","161","128","646"
"3550308005304","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9690","5","498","1","0","21","0","9","54","1652","26","0","269","5534","85","40","9","39","3745","5947","33922","12348","2940","121","18484","29","33920","9692","6673","9391","4342","727","281","343","71","1028","14","560","12","640","53","90","2","12640331","300","529","25","99","480","100","0","2","2","2","2","2","1","2","0","1722","971","201","179","0","0","2693","380","0","16","618","370","193","1197"
"3550308005305","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8231","2","512","0","0","0","0","4","116","1836","24","0","4239","6478","101","78","4","11","3452","4783","25813","17566","1545","722","5959","21","25797","8234","5092","5877","2997","254","252","577","107","988","25","585","10","606","32","138","3","23458447","3000","432","44","17","47","24","0","0","0","0","0","2","0","1","0","7317","285","157","5","0","0","7602","162","0","76","606","425","146","1254"
"3550308005306","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8192","7","303","1","0","13","0","24","4019","1057","3","5","15411","3478","22","2066","28","93","3016","5177","29662","13293","1937","214","14173","45","29661","8193","5712","8371","3554","473","351","378","70","1223","26","507","20","640","46","95","1","11795332","2500","446","105","94","113","26","0","0","0","0","6","7","1","0","0","5258","1833","155","926","0","5","7091","1081","5","37","734","269","158","1198"
"3550308005307","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9991","10","1494","0","1","36","1","7","93","2419","56","1","579","7424","187","47","22","20","3211","6807","33744","15558","2377","179","15566","46","33646","10017","7109","9506","3085","688","205","379","104","752","10","851","16","797","61","141","30","16276010","23230","392","39","166","724","203","1","1","3","2","4","8","3","1","1","7706","698","856","248","0","0","8404","1104","0","34","672","574","354","1634"
"3550308005308","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9456","2","791","0","0","1","1","0","199","2099","30","1","1560","8375","152","416","4","0","4401","5058","28579","18697","1615","2217","6023","27","28466","9459","5155","5619","3078","274","272","998","150","1038","28","1037","45","888","64","323","3","33387707","7150","558","12","7","251","154","0","0","0","0","1","1","1","0","0","8226","72","370","116","1","0","8298","486","1","97","744","472","94","1407"
"3550308005309","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9326","1","1947","0","0","1","13","5","65","1540","23","0","535","5546","96","2953","1","11","3998","5328","33643","16086","2666","124","14750","15","33637","9326","6483","9208","4021","425","366","469","98","1401","41","691","20","863","63","156","1","15695726","700","580","47","93","592","155","1","0","1","1","1","1","1","0","0","4427","661","1098","1411","0","0","5088","2509","0","267","738","386","239","1629"
"3550308005310","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9618","8","607","19","1","0","0","3","185","1220","31","14","3845","5468","141","589","21","9","3935","5685","28184","22543","1089","493","4026","33","28180","9620","6149","6317","2610","264","237","713","123","772","16","583","25","468","54","177","2","43223653","690","363","6","10","72","10","0","0","0","0","0","8","0","0","0","9316","115","173","0","14","0","9431","173","14","157","533","234","58","983"
